CITATION,INSTRUMENT,Neutral Citation
"['[2020 No.', '[2021] IEHC 424', '[2021] 7 JIC 0201', '[2006] IEHC 102', '[2007] 4 I.R. 112', '[2016] IEHC 646', '[2016] 11 JIC 1404', '[2019] IEHC 820', '[2019] 12 JIC 0502', '[2020] IEHC 218', '[2020] 5 JIC 1501', '[2020] IEHC 429', '[2020] 8 JIC 3101', '[2021] IEHC 594', '[2021] 9 JIC 3003', '[2015] IEHC 484', '[2015] 7 JIC 2107', '[2021] IEHC 265']","['Planning and Development Act 2000', '2014 EIA', 'Regulations 2011']",2021_IEHC_636
[],['Criminal Law (Rape)(Amendment) Act 1990'],2021_IECA_243
"['[2021] IECA 186', '[2020] IECA 183', '[2015] IESC 36', '[2015] 3 IR 224']","['Order 99 Rules', 'Legal Services Regulation Act 2015']",2021_IECA_255
"['[2019 No.', '[1981] IR 306', '[2019] IESC 72', '[1992] 1 IR 425', '[2000] 3 IR 321', '[2014] IESC 66', '[2016] IESC 9', '[2004] 1 IR 506', '[2001] 4 IR 192', '[2002] IESC 74']","['European Convention', 'Human Rights Act', 'Companies Act', 'Conveyancing Act', 'Land and Conveyancing Law Reform Act']",2021_IEHC_637
"['[2017 No.', '[2017 9558 P]', '[2009] IEHC 41', '[4.4]\t Order 19 r. 27', '(1878) 1 LR I.R. 564', '[1981] IR 306', '[1908] I KB 761', '[1992] 1 IR 425', '[2006] 1 IR 304', '[2019] IECA 18', '[2004] EWHC 1542', '[2003] EWCA Civ 1694', '[1971] IR 269', '[1998] QB 520', '[1986] QB 1000', '[2001] EWCA Civ 1251', '[1986] 1 All E.R. 177', '[1994] 1 NZLR 448', '[2011] IESC 17', '[1986] 1 WLR 147', '[1988] 2 NZLR 234', '[1999] 2 WLR 327', '[2017] IEHC 728', '[2012] IEHC 174', '[1990] 1 WLR 183', '[1998] Q.B. 520', '[2004] IEHC 67', '[2017] 2 IR 714', '[2008] EWCA Civ 130', '[1971] I.R. 269', '[2005] EWHC 1162(QB)', '[1986] Q.B. 1000', '[1986] 1 W.L.R. 147', '[2011] 3 I.R. 96', '[1998] 2 NZLR 234', '[1988] 1 All ER 300', '[2001] EWCA Civ.', '[2019] IESC 57', '(1882) 11 Q.B.D. 55', '[2003] 4 I.R. 264', '[2004] IESC 25', '[2004] 2 I.R. 20', '[2007] IESC 59', '[2008] 2 I.R. 726', '[2011] IEHC 140', '[2015] IECA 239', '[2015] 1 I.R. 346', '[2018] IEHC 123', '[2020] IEHC 441', '[2005] 4 I.R. 528', '1 75', '4 92', '1 101', '[2020] IEHC 95', '[2015] IEHC 696']","['Defamation Act', 'Defamation Act 2009', 'Defamation Act 2019', '2009 Act', 'Limited Liability Partnership Act']",2021_IEHC_660
"['[2018] IECA 120', '[2014] IECA 9', '[2019] IECA 101', '[2020] IECA 331', '[2018] IECA 140', '[2019] IECA 348']",['Criminal Justice (Theft and Fraud Offences) Act'],2021_IECA_279
"['[2014] IESC 59', '[2004] IEHC 380', '[1979] I.R. 214']","['Criminal Justice (Theft and Fraud Offences Act', 'Children Act 2001', 'Criminal Justice Act 1951']",2021_IECA_280
"['[2021 No.', '[1997] 1 I.R. 512', '[1987] 1 W.L.R. 853', '[1975] A.C. 396']",['Bankruptcy Act'],2021_IEHC_676
"['[2019 No.', '[2007] 2 I.R. 156', '[1993] 1 I.R. 315', '[1986] I.R. 299', '[1973] 2 Lloyd’s Rep. 141', '[1927] P.1 (', '[2002] 1 I.R. 84', '[2005] 2 Lloyd’s Law Reports 626', '[1961] 1 W.L.R. 929', '[2003] QB 1008', '[2009] EWHC 816 (Admlty)', '1922 S.C. (H.L.) 79', '(1866) L.R. 1 C.P. 274', '(1866) LR 1 HL 93', '(1839) 11 Ad & El 223', '(1929) 34 Ll.', '[1907] 1 K.B. 310', '[1951] A.C. 112', '[1950] 2 All E.R. 414', '[1937] P 21', '[1932] A.C. 562', '[1967] 1 A.C. 169', '1925 S.C. 386', '(1986) 160 C.L.R. 626', '[1916] 2 A.C. 556', '[1989] 1 A.C. 643', '[1993] 3 I.R. 421', '[2005] 4 I.R. 1']","['Harbours Act', '1996 Act', 'Occupier’s Liability Act', '1995 Act', '1946 Act', '2006 Act', 'Occupiers Liability Act 1995', 'Occupiers’ Liability Act', 'Act of 1946', '1847 Act', 'Pilotage Act', '1913 Act', 'Occupiers’ Liability Act 1995', 'UK Occupiers’ Liability Act 1957', 'UK Occupiers’ Liability Act 1984', 'Occupiers’ Liability Acts 1957', '1957 Act', 'Pilotage Act 1915', '1915 Act', 'Admiralty Tide Tables 2017', 'Drogheda Port Tide Tables 2018', 'Drogheda Tide Tables 2018', 'SOLAS Convention', 'Merchant Shipping Act 1981', 'ISM Code']",2021_IEHC_601
"['[2017] IESC 13', '[2017] 1 I.R. 53', '[2013] IEHC 442', '[2013] 2 I.R. 767', '[2014] IEHC 353', '[2018] IEHC 245', '[2018] IEHC 622', '2000 50', '[2012] IEHC 402', '[2013] IEHC 60', '[2001] 3 I.R. 43', '[1986] 1 W.L.R. 287', '[2016] IEHC 490', '[2018] IEHC 81', '[2018] IEHC 763', '[2006] IEHC 240', '[2007] 2 I.R. 81', '[2018] IESC 67', '[2019] 2 I.R. 1', '[1946] I.R. 517', '[2016] 1 I.R. 92', '[2003] 2 AC 687', '[2003] 2 I.R. 544', '[2001] 3 I.R. 251', '[2017] I.E.S.C. 69', '[2017] 2 I.R. 658', '[2017] IESC 36', '[1993] 1 I.R. 231', '[1977] I.R. 211', '[2008] IEHC 111', '[2009] 1 I.R. 59']","['Planning and Development Act 2000', 'Directive 92/43/EEC', 'Habitats Directive', 'Environment (Miscellaneous Provisions) Act 2011', 'Superior Courts 1986', 'Floods Directive', 'Planning and Development (Amendment) Act 2018', 'Aarhus Convention', 'Environmental (Miscellaneous Provisions) Act 2011', 'EIA Directive', 'Strategic Environmental Assessment Directive', 'SEA Directive', 'Industrial Emissions Directive', 'EU Floods Directive', 'Directive 2007/60/EC', 'Legal Services Regulation Act 2015', 'Convention', 'Directive 2003/35/EC', 'justice Council Directives 85/337/EEC', 'Public Participation Directive 2003', 'Directive 85/337/EEC', 'Public Participation Directive 1985', 'Public Participation Directives', 'Directive 2011/92', 'Amendment) Act 2002', 'Strategic Infrastructure) Act 2006', 'Amendment) Act 2010', 'TABLE \t\t \t\tCouncil Directive 75/440', 'Member States \t\tCouncil Directive 79/409', 'Environmental Impact Assessment Directive \t\tCouncil Directive 91/271', 'Habitats Directive \t\tMajor Accidents Directive \t\tDirective 2000/60', 'Directive 2001/42', 'Directive 2003/4/EC', 'Council Directive 90/313', 'EC \t\tDirective 2006/11', 'Community \t\tBirds Directive', 'Council Directive 85/337', 'justice Council Directive 85/337/EEC', 'Council Directive', 'Directive 2008/1/EC', 'Act of 2011', 'Act of 2010', 'Environment Protection Agency Act 1992', 'Local Government (Water Pollution) Act 1977', 'Water Services Act 2007', 'Waste Management Act 1996', 'Amendment) Act 2018', 'Act of 2000', 'Planning and Development Regulations 2001', '2000 Act', 'Council Directive 97/11/EC', 'Council Directive 2003/35', 'Planning and Development Act', 'Interpretation Act 2005', 'Roads Act 1993', 'European Convention', ""EIA Directive's"", 'Act of 2018', '1997 Act', 'Interpretation Act', ""'Act"", '2016 Act', 'Act of 2016']",2021_IECA_259
"['[2021 No.', '[2013] 4 I.R. 274', '[2012] 3 I.R. 222', '[2015] 4 I.R. 535', '[2021] IECA 5', '[2011] IEHC 100', '[2018] IEHC 491', '[2014] 1 I.R. 1', '[2011] IEHC 505', '[2012] IEHC 391', '[2012] 3 I.R. 549', '[2020] IEHC 199', '[2021] IEHC 112']",[],2021_IEHC_640
"['[2013] IECCA 1', '[2020] 1 IRLM 191', '[2018] IECA 56', '[2016] IECA 111', '[1972] AC 378', '[2009] IECCA 18', '[1956] 1 WLR 965', '[2009] 4 I.R. 175', '[1972] A.C. 378', '[1987] A.C. 281', '[1966] I.R. 490', '(1946) 73 C.L.R. 566', '(1879) 14 Cox C.C. 341']","['Criminal Justice Act', 'Criminal Justice Act 2006', 'Misuse of Drugs Act', 'Act of 2006', 'Criminal Procedure Act 1865', 'Act of 1984', '2006 Act', 'Act of 2003']",2021_IECA_275
"['(1981) 73 Cr.', '[2006] 3 I.R. 238', '[2005] 4 I.R. 281', '[2006] IESC 67', '[2011] IEHC 384', '[2010] IESC 41', '[2019] IESC 94']",[],2021_IECA_263
"['[2016 No.', '[2021] IEHC 75', '[2011] 3 I.R. 615', '[2020] IECA 183', '[2011] 3 I.R. 615:-']","['Legal Services Regulation Act', 'Act of 2013']",2021_IEHC_626
"['[1983] ILRM 156', '[1990] 1 IR 148', '[1994] 3 IR 1', '[2017] IESC 83', '[2018] 2 IR 741', '[2020] IESC 71', '[2021] PNLR 9', '[1964] A.C. 465', '[1979] IR 249', '[1995] 2 AC 145', '[2012] IESC 35', '[2012] 2 IR 620', '[2015] UKPC 28', '[2015] 5 LRC 592', '[2019] IECA 217', '[2006] UKHL 22', '[2006] 2 AC 543', '(1888) 22 QBD 128', '[1988] 1 WLR 267', '[2008] EWCA Civ 863', '(1992) 175 CLR 514', '[1982] 2 All ER 753', '[1971] IR 90', '[2019] IESC 33', '[2020] 1 IR 413', '[2010] IEHC 313', '[2010] 4 IR 380', '[1983] 2 AC 1']","['Statute of Limitations 1957', '1957 Act', 'Statute of Limitations (Amendment) Act 1991', '1991 Act', 'Liability for Defective Products Act 1991', 'Council Directive 85/37/EEC', 'Building Control Act 1990', 'Building Regulations', 'Latent Damage Act 1986', 'Planning and Development Act 2000']",2021_IECA_268
"['[1976] IR 217', '[2021] IECA 123', '[2021] IECA 29', '[2017] IECA 293', '[2021] IECA 17', '[2021] IECA 171']","['General Application Regulations S.I. 299/2007', '2005 Act', 'Civil Liability and Courts Act', '2004 Act']",2021_IECA_252
"['[2015] IEHC 309', '[2020] IEHC 89', '[1990] 2 I.R. 558', '[1982] I.R. 466', '[2001] 1 I.R. 64', '[1992] 2 I.R. 155']","['Civil Partnership and Certain Rights and Obligations of Cohabitants Act', 'Succession Act 1965', '2010 Act', 'Obligations of Cohabitants Act 2010', 'Family Home Protection Act', '1976 Act', 'Succession Act', '1965 Act', 'Judicial Separation and Family Law Reform Act', '1989 Act', 'Interpretation Act']",2021_IEHC_684
"['[2020 No.', '[A229].  The River Boyne', '[1355].  An', '[2021] IEHC 265', '[1995] E.C.R. I-45990', '[1995] ECR I-04705', '[2007] E.C.R. I-4233', '(C- 131/09)', '[2011] IESC 29', '[2012] 2 I.R. 99', '[2014] IEHC 400', '[2014] 7 JIC 2503', '[2017] IESC 60', '[2017] 7 JIC 2706', '[2017] IEHC 268', '[2017] 5 JIC 0403', '[2018] IESC 31', '[2018] 2 I.L.R.M. 453', '[2018] IEHC 461', '[2018] 7 JIC 1709', '[2019] IEHC 84', '[2019] 2 JIC 0804', '[2019] IESC 90', '[2020] 1 I.L.R.M. 637', '[2019] IEHC 450', '[2019] 6 JIC 2103', '[2019] IEHC 824', '[2019] 12 JIC 0503', '[2020] IEHC 39', '[2020] 1 JIC 3104', '[2020] 8 JIC 3101', '[2020] 11 JIC 2501', '[2020] IEHC 622', '[2020] 12 JIC 0201']","['Trim Town Development Area Plan 2014', 'Natura 2000', 'Best Practice Management Guidelines', 'EIA directive 2011/92', 'Aarhus Convention', 'Directive\xa02011/92', 'Directive 2014/52', 'Directive 2011/92', 'Espoo Convention', 'ECE Convention', 'Planning and Development Act 2000', 'Planning and Development Regulations 2001', 'Residential Tenancies Act 2016', 'Development (Amendment) Regulations 2018']",2021_IEHC_610
"['[2021 No.', '[2017] IEHC 632', '[2020] IECA 186', '[2013] 1 I.R. 247', '[2002] 3 I.R. 1', '[1939] 1 All E.R. 805', '[2017] 1 I.R. 417', '[1984] I.R. 485', '[2014] 3 I.R. 420', '[2021] IESC 24', '(1918) 25 C.L.R. 434', '[1990] 2 I.R. 396', '[2001] 4 I.R. 61', '[2002] 2 AC 1', '[2021] IESC 42', '[2003] 4 I.R. 302', '[2020] IECA 360']","['Market) Regulations 2007', 'Medicinal Products (Control of Manufacture) Regulations', 'Medical Practitioners Act 2007', '2007 Act', 'Irish Medicines Board Act 1995', 'Medicinal Products (Control of Manufacture) Regulations 2007', 'Supply) Regulations 2003', 'Medicinal Products (Prescription and Control of Supply) Amendment Regulations 2003', 'Medicinal Products (Prescription and Control of Supply) Amendment Regulations 2008', 'Annual Retention Application', 'Constitution 38', 'Medical Practitioners Act', 'Medical Practitioners Act 1978', 'Act of 2007', '1978 Act', 'Medical Practitioner’s Act 1978', '2015 Act', 'Constitution   49', '[Medical Practitioners Act']",2021_IEHC_606
"['[2020] IEHC 79', '[2018] IEHC 379', '[2013] IEHC 130', '[2019] IESC 28', '[2019] IEHC 651', '[2020] IECA 92', '(1843) 3 Hare 100', '[1955] Ch.', '[1965] IR 1', '[2003] 1 IR 396', '[2005] IESC 12', '[2005] 1 IR 274', '[1998] 1 WLR 896', '[2017] IESC 31', '[2019] IESC 2', '[1998] HCA 13', '(1998) 193 CLR 46', '(1988) 13 ACLR 631', '[1932] NZLR 195', '[1961] Ch.', '[2015] IEHC 591', '(1938) 56 WN (NSW) 23', '[2020] IECA 167', '[1985] ILRM 109', '[2009] IESC 2', '[2005] IEHC 449', '[2004] 1 All ER (Comm.)', '[2012] IEHC 228', '[2012] 4 IR 634', '[1995] 1 ILRM 123', '[2014] IEHC 266', '(2000) IESC 13', '[2020] IEHC 677', '[2019] IESC 12', '[2013] IESC 16', '[2013] 1 IR 227', '(Application no.', '(Application No.']","['Land and Conveyancing Reform Act 2009', 'Central Bank Act', 'Conveyancing Act 1881', '1881 Act', 'Conveyancing Acts 1881', 'Land and Conveyancing Law Reform Act 2009', '2009 Act', 'Consumer Credit Act 1995', 'European Convention']",2021_IECA_248
"['[2020 No.', '[2021] IEHC 312', '[2021] 5 JIC 1002', '[2006] IEHC 250', '[2006] 7 JIC 1302', '[2006] IEHC 102', '[2007] 4 I.R. 112', '[2021] IEHC 403', '[2021] 6 JIC 1602', '[2019] IECA 232', '[1993] 1 I.R. 39', '467 U.S. 837', '[2021] IECA 98', '[2021] 3 JIC 2902', '[2021] IEHC 265', '[2021] IEHC 610']","['PLANNING AND DEVELOPMENT ACT 2000', 'TENANCIES ACT 2016', 'Planning and Development Act 2000', 'Planning and Development Regulations 2001', 'Residential Tenancies Act', 'EIA Directive', 'EIA directive 2011/92', 'Water Framework Directive', 'Directive 2000/60', 'Directive 2001/42', 'Environmental Impact Assessment Directive', 'Directive 2002/49', 'Directive 2008/50', 'Directive 2007/60', '2000 Act']",2021_IEHC_597
"['[2018] IEHC 532', '[2012] IESC 62', '[2013] 1 IR 169', '[2015] IEHC 690', '[1967] IR 323', '[2011] IEHC 376', '[2014] 2 IR 301', '[2016] 2 IR 283', '[2021] IECA 130', '[2013] 1 I.R. 227', '[2021] IESC 12', '[2011] IEHC 108', '[2017] 2 IR 196', '[2016] IECA 235']","['EU Motor Insurance Directive 2009/103', 'Civil Liability Act', 'Road Traffic Act', '1961 Act']",2021_IECA_249
"['[2015] EWHC 3395 (QB)', '[1989] IR 91', '[2020] IESC 6', '[2020] IEHC 286']",[],2021_IEHC_650
"['2020 IEHC 621', '[2021] IEHC 623', '[2020] IEHC 673', '[2008] IEHC 94', '[2009] 4 IR 451', '[2020] IEHC 621', '[2014] IEHC 79', '[1984] I.R. 36', '[2006] IESC 10', '[2013] IESC 19', '[2013] 2 I.R. 417']","['Valuation Act 2001', '2001 Act', 'Legal Services Regulation Act 2015', '2015 Act', 'Valuation Act']",2021_IEHC_646
"['[1994] 2 IR 160', '[2001] 3 IR 513', '[1997] 1 IR 1']","['European Convention', 'Sea Act', 'EU Directive', 'Irish Register of Fishing Boats', '1996 Act', 'Dumping at Sea Act 1996', '2001 Guidelines']",2021_IECA_273
"['[2017] IECA 293', '[2010] IEHC 152', '[2005] IESC 57', '[2005] 3 I.R. 270', '2017  19', '(1881) 15 I.L.T.R. 121', '[1998] 4 I.R. 504].', '[1940] Ir.', '(1916) 11 Cr.', '(1990) 91 Cr.', '[2017] IESC 50', '[2017] 3 I.R. 707', '[1992] 1 I.R. 210', '[2012] IESC 25', '[2018] 1 I.R. 505', '[2021] IECA 171', '[2017] IESC 14', '[2004] 2 I.R. 72', '[2019] IESC 4', '[2019] 1 I.R. 63']",[],2021_IECA_253
"['[2019] IEHC 590', 'in 2005.', '[2012] IESC 35', '[2012] 2 IR 620', '[2017] IESC 83', '[2018] 2 IR 741', '[1988] 1 WLR 267', '[1990] 2 QB 495', '[2008] PNLR 37', '[2019] IECA 217', '[2020] IESC 71', '[2021] PNLR 9', '[2021] IECA 268', '(1888) 22 QBD 128', '[2008] EWCA Civ 863', '(1992) 175 CLR 514', '[2006] UKHL 22', '[2006] 2 AC 543', '[2021] EWCA Civ 786', '[2021] 3 WLR 343', '[1997] 1 WLR 1627', '[2004] IESC 105', '[2004] 4 IR 241', '[2010] IEHC 218']","['Statute of Limitations Act 1957', '1957 Act', 'Companies Act 1990', 'Latent Damage Act 1986']",2021_IECA_269
"['[2021] IEHC 112', '[2020] IEHC 199', '[2020] IEHC327 –']",[],2021_IEHC_627
"['[2021 No.', '[1993] 1 I.R. 157', '[2021] IEHC 78', '[1998] 1 W.L.R. 896', '[1901] A.C. 217', '[1995] CLC 1396', '[2021] IEHC 263', '[2005] 1 I.R. 274', '[2009] IESC 2', '[2010] IEHC 116', '[1936] I.R. 596', '[1955] I.R. 268', '[1918] AC 350', '[1981] I W.L.R. 314', '[2015] NZCA 13', '[2021] 2021] UKSC 1', '[2020] EWHC 2710 (Comm)', '[1917] 1 K.B. 458', '[1918] AC 185', '[1930] 2 K.B. 301', '[1953] 1 Q.B. 520', '(2021 WL 168422', '(2021 WL 1193370']","['COVID-19 and Business Interruption Supervisory Framework', 'Health Act', '2020 Regulations', 'Marine Insurance Act', '1906 Act']",2021_IEHC_608
[],"['Property Services Regulation Act 2011', '2011 Act', 'Property Services Regulation Authority', 'European Convention', 'Human Rights Act 2003']",2021_IECA_250
"['[2002] IESC 62', '[2010] IESC 54', '[2021] IEHC 332', '[2008] IESC 61', '[2021] IEHC 577']","['Road Traffic Act 2010', 'Road Traffic Act', 'An Garda Síochána Act 2005']",2021_IEHC_673
['[2021] IEHC 469'],['Defamation Act'],2021_IEHC_624
[],"['International Protection Act 2015', '2015 Act']",2021_IEHC_604
"['[2019]\xa0IEHC\xa0328', '[2014]\xa0IEHC\xa0307', '[2014]\xa02\xa0I.R.\xa0277', '[2018]\xa0IESC\xa054', '[2019]\xa01\xa0I.L.R.M.\xa0118', '[2016]\xa0IESC\xa046', '[2016]\xa01\xa0I.R.\xa0656', '[2005]\xa0IEHC\xa0485', '[1980]\xa0I.L.R.M.\xa064', '[2019]\xa0IESC\xa04', '[2019]\xa01\xa0I.R.\xa063', '[2019]\xa02\xa0I.L.R.M.\xa0273', '20\xa002\xa001', '20\xa001\xa040', '(20\xa003\xa003', '20\xa001\xa038', '[2017]\xa0IESC\xa025', '[2018]\xa01\xa0I.R.\xa0189', '[2017]\xa02\xa0I.L.R.M. 297', '[2020]\xa0IESC\xa042', '[2016]\xa0IECA\xa092', '[1983] I.R. 319', '[2002] 1 I.L.R.M. 419', '[2021]\xa0IEHC\xa0450', '[2015]\xa0IEHC\xa0838']","['PLANNING AND DEVELOPMENT ACT 2000', 'Planning and Development Regulations 2001', 'Environmental Impact Assessment Directive', 'Waste Management Acts 1996\xa0–\xa02008', 'Planning and Development Act 2000', 'Waste Management Act 1996', 'Waste Management (Facility Permit and Registration) Regulations 2007', 'Waste Management (Permit) Regulations 1998', 'Waste Framework Directive', 'Directive 2008/98', 'Habitats Directive (Directive 92/43/EC', 'Regulations 2007', 'Permit Regulations', 'Habitats Directive', 'Local Government (Planning & Development) Act 1963', 'PDR 2001', 'Waste Management Act', '2000 Act', 'EIA Directive', 'Directive 2014/52', '(Directive 85/337', '2010 Act']",2021_IEHC_583
"['[2018] IECA 84', '[2018] IECA 274', '[2017] IECA  318', '[2019] IECA 150', '[2019] 355', '[ 2006] IECCA 28', '[2018] IECA 121']",['Road Traffic Act'],2021_IECA_319
"['[1968] IR 11', '[2008] 3 IR 387', '[2007] 2 IR 194', '[2012] IEHC 559', '[2017] IEHC 47', '[2016] IEHC 688', '[2019] IEHC 604', '[1907] 2 Ch 406', '[1997] 3 IR 431']","['Succession Act 1965', 'Legal Services Regulation Act 2015']",2021_IEHC_645
"['the Case 38', '[2006] 3 I.R. 238', '[2019] IESC 94']",[],2021_IECA_270
"['[2008] 3 I.R. 752', '[2014] IEHC 324', '[2020] IEHC 685', '[2018] IEHC 611', '[2001] AC 102']",['Land and Conveyancing Act'],2021_IEHC_852
"['[2018 No.', '80 Reliefs', '(1843) 3 Hare 100', '2016/126 SP)', '[2018] IECA 238', '[2020] IESC 1', '[2020] IESCDET 40', '[1997] 3 IR 43', '[1988] 373', '[1998] 1 WLR 896', '[2005] 1 IR 274', '[2012] 2 IR 327', '[2017] IESC 31', '[2021] IEHC 263', '[2019] IESC 2', '[2015] AC 1619', '[2011] 1 WLR 2900', '[2017] UKSC 24', '[2007] IEHC 271', '[1985] AC 191', '[2012] IESC 23', '[1997] AC 313', '[2012] 1 IR 449', '[2009] IESC 69', '[1996] 1 WLR 257:-', '[2003] 4 IR 302', '[2002] 2 AC 1', '[2007] IEHC 245']",[],2021_IEHC_628
"['[2018 No.', '593 J.R.] IN', '[2021] IEHC 203', '[1981] ILRM 439', '[1994] 3 IR 437', '[2021] IEHC 403', '[2013] IESC 61', '[2018] IEHC 473', '[2019] IEHC 890', '[2020] IEHC 177', '[2020] IEHC 322', '[2021] IEHC 281', '[2018] IESC 39', '[1995] 1 IR 191', '[2007] 2 ILRM 378', '[1984] IR 381', '[2020] IECA 19', '[2010] IEHC 454', '[2012] IEHC 309', '[2015] IEHC 248', '[2011] 1 IR 729', '[2017] IEHC 311', '[2017] IEHC 541', '[2019] IEHC 84', '[2020] IEHC 39', '[2020] IEHC 122', '[2010] 4 IR 113', '[2020] IEHC 356', '[2013] 1 IR 247', '[2001] 1 IR 190', '[2013] IESC 4', '(1880) 5 App.', '[1997] 1 IR 184', '[2010] 3 IR 302', '[2008] IEHC 371']","['PLANNING AND DEVELOPMENT ACT 2000', 'Planning and Development Act', '2000 Act', '2011 EIA Directive', '2014 EIA Directive', 'EIA Directive', '2016 Act', 'Local Government (Planning and Development) Act']",2021_IEHC_629
"['[1981] 73 Cr.', '9 25', '[2017] 3 I.R. 684', '[2005] 3 I.R. 134']","['Road Traffic Acts and Regulations.', 'Road Traffic Act 1961', 'Act of 1961', 'Road Traffic (No.', ') Act 2011']",2021_IECA_271
"['[2020 No.', '[2016] IECA 79', '819 S.E.2d 682', '(Case 30696/09', '(1999) 28 EHRR 209', '[2007] 3 I.R. 732', '[2012] IEHC 442', '[2011] IESC 48', '[2007] IESC 21']","['EXTRADITION ACT', 'Extradition Act', 'Act of 1965', 'Criminal Law (Sexual Offences) Act', 'Act of 2017', 'Child Trafficking and Pornography Act', 'Act of 1998', 'European Convention', 'ECHR', 'US Constitution', 'USA Constitution', 'Georgia Constitution', 'Florida Sexual Predators Act']",2021_IEHC_687
"['[2017] IEHC 548', '[2017] IESC 18', '[2017] 2 IR 284', '[2003] IEHC 611', '[1984] I.R. 485']","['Health and Social Care Professionals Act 2005', 'Health and Social Care Professionals Council (the Council', 'Medical Practitioners Act 2007']",2021_IEHC_756
"['[2013] IEHC 256', '[2013] 1 I.R. 407', '[1963] N.I. 49', '[2014] 3 I.R. 468', '[1983] BCLC.', '[2014] IEHC 41', '[1980] 2 WLR 453', '[2020] IEHC 348', '[2018] 2 I.R. 741', '[2012] IESC 50', '[2005] 1 I.R. 274', '[2017] IESC 31', '[2009] 1 I.L.R.M. 190', '[2004] 3 I.R. 603', '[2020] IEHC 284']","['MATTER OF SPENCER DOCK DEVELOPMENT', 'COMPANIES ACT', 'Companies Act', '1963 Act', 'Irish Bank Resolution Corporation Act', '2013 Act', 'Waste Management Act', '1961 Act', 'Civil Liability Act', 'Statute of Limitations']",2021_IEHC_605
"['[2016 No.', '[2016] IECA 328', '[1984] I.R. 185', '[1967] I.R. 1', '[2020] IESC 56', '[2019] IESC 57', '[2003] 4 I.R. 264']","['Defamation Act', 'Solicitors Acts 1954', 'Sixth Schedule) Regulations']",2021_IEHC_625
"['[2017] IESC 20', '[1996] 1 IR 403', '[1994] 2 IR 34', '[1986] IR 642', '[1999] 2 IR 508', '[1996] 1 IR 189', '[2003] 4 IR 35', '[2004] IEHC 208']","['Defence Act 1954', 'Defence Forces Regulations']",2021_IEHC_672
"['[2021 No.', '[2017] IR 355', '[2016] 27 ELR 140', '[2019] IESC 65', '[2006] 17 ELR 137', '[2017] 1 IR 355', '[2019] IEHC 456', '[2013] 3 IR 417', '[1990] ILRM 419', '[2000] 4 IR 159', '(No.6)', '[2000] 4 IR 412']",['Education Act'],2021_IEHC_633
"['[2021 No.', '(1879-1916)', '[2021] IEHC 50', '[2021] 7 JIC 2802', '[2021] IEHC 230', '[2021] 4 JIC 1204', '[2021] IEHC 254', '[2021] 4 JIC 2003', '[2021] IEHC 424', '[2021] 7 JIC 0201', '[2021] IEHC 312', '[2021] 5 JIC 1002', '[2020] IEHC 122', '[2020] 3 JIC 0502', '[2011] 1 I.R. 79', '[2021] IEHC 322', '[2021] 5 JIC 1403', '[2021] IEHC 265', '[2021] 5 JIC 2704', '[2021] IEHC 390', '[2021] 6 JIC 1601', '[2021] IEHC 610']","['Planning and Development Act 2000', 'EIA directive 2011/92', '2000 Act', 'Habitats Directive', 'EIA Directive', 'Directive 92/43/EEC']",2021_IEHC_648
